0:0:0 : Round Round: 1 direction x=1.0 y=0.0
0:0:0 : xx
0:0:0 : Round Round: 1 direction x=1.0 y=0.0
0:0:0 : xx
0:0:0 : Round Round: 1 direction x=1.0 y=0.0
0:0:0 : xx
0:0:0 : Round Round: 1 direction x=1.0 y=0.0
0:0:0 : xx
0:0:0 : Round Round: 1 direction x=1.0 y=0.0
0:0:0 : xx
0:0:0 : Round Round: 1 direction x=1.0 y=0.0
0:0:0 : xx
0:0:0 : Round Round: 1 direction x=1.0 y=0.0
0:0:0 : xx
0:0:0 : Round Round: 1 direction x=1.0 y=0.0
0:0:0 : xx
0:0:1 : Round Round: 1 direction x=1.0 y=0.0
0:0:1 : xx
0:0:1 : Round Round: 1 direction x=1.0 y=0.0
0:0:1 : xx
0:0:1 : Round Round: 1 direction x=1.0 y=0.0
0:0:1 : xx
0:0:1 : Round Round: 1 direction x=1.0 y=0.0
0:0:1 : xx
0:0:1 : Round Round: 1 direction x=1.0 y=0.0
0:0:1 : xx
0:0:1 : Round Round: 1 direction x=1.0 y=0.0
0:0:1 : xx
0:0:1 : Round Round: 1 direction x=1.0 y=0.0
0:0:1 : xx
0:0:1 : Round Round: 1 direction x=1.0 y=0.0
0:0:1 : xx
0:0:1 : Round Round: 1 direction x=1.0 y=0.0
0:0:1 : xx
0:0:1 : Round Round: 1 direction x=1.0 y=0.0
0:0:1 : xx
0:0:2 : Round Round: 1 direction x=1.0 y=0.0
0:0:2 : xx
0:0:2 : Round Round: 1 direction x=1.0 y=0.0
0:0:2 : xx
0:0:2 : Round Round: 1 direction x=1.0 y=0.0
0:0:2 : xx
0:0:2 : Round Round: 1 direction x=1.0 y=0.0
0:0:2 : xx
0:0:2 : Round Round: 1 direction x=1.0 y=0.0
0:0:2 : xx
0:0:2 : Round Round: 1 direction x=1.0 y=0.0
0:0:2 : xx
0:0:2 : Round Round: 1 direction x=1.0 y=0.0
0:0:2 : xx
0:0:2 : Round Round: 1 direction x=1.0 y=0.0
0:0:2 : xx
0:0:2 : Round Round: 1 direction x=1.0 y=0.0
0:0:2 : xx
0:0:2 : Round Round: 1 direction x=1.0 y=0.0
0:0:2 : xx
0:0:3 : Round Round: 1 direction x=1.0 y=0.0
0:0:3 : xx
0:0:3 : Round Round: 1 direction x=1.0 y=0.0
0:0:3 : xx
0:0:3 : Round Round: 1 direction x=1.0 y=0.0
0:0:3 : xx
0:0:3 : Round Round: 1 direction x=1.0 y=0.0
0:0:3 : xx
0:0:3 : Round Round: 1 direction x=1.0 y=0.0
0:0:3 : xx
0:0:3 : Round Round: 1 direction x=1.0 y=0.0
0:0:3 : xx
0:0:3 : Round Round: 1 direction x=1.0 y=0.0
0:0:3 : xx
0:0:3 : Round Round: 1 direction x=1.0 y=0.0
0:0:3 : xx
0:0:3 : Round Round: 1 direction x=1.0 y=0.0
0:0:3 : xx
0:0:3 : Round Round: 1 direction x=1.0 y=0.0
0:0:3 : xx
0:0:4 : Round Round: 1 direction x=1.0 y=0.0
0:0:4 : xx
0:0:4 : Round Round: 1 direction x=1.0 y=0.0
0:0:4 : xx
