Opened file "C:\Users\JohnvanderVUURST\gsr_experiment19.csv"00:32;Switch details
00:32;M;1;18;0.087890625;568.8889
00:32;M;2;202;0.9863281;50.69307
00:33;M;3;201;0.9814453;50.945274
00:33;M;4;198;0.9667969;51.717175
00:33;M;5;195;0.95214844;52.512817
00:33;M;6;192;0.9375;53.333336
00:33;M;7;188;0.91796875;54.468082
00:33;M;8;184;0.8984375;55.652172
00:33;M;9;181;0.88378906;56.574585
00:33;M;10;181;0.88378906;56.574585
00:33;M;11;183;0.8935547;55.956287
00:33;M;12;185;0.9033203;55.351353
00:34;M;13;187;0.91308594;54.75936
00:34;M;14;188;0.91796875;54.468082
00:34;M;15;188;0.91796875;54.468082
00:34;M;16;188;0.91796875;54.468082
00:34;M;17;187;0.91308594;54.75936
00:34;M;18;187;0.91308594;54.75936
00:34;M;19;187;0.91308594;54.75936
00:34;M;20;187;0.91308594;54.75936
00:34;M;21;187;0.91308594;54.75936
00:34;M;22;186;0.9082031;55.053764
00:35;M;23;186;0.9082031;55.053764
00:35;M;24;186;0.9082031;55.053764
00:35;M;25;185;0.9033203;55.351353
00:35;M;26;185;0.9033203;55.351353
00:35;M;27;185;0.9033203;55.351353
00:35;M;28;185;0.9033203;55.351353
00:35;M;29;185;0.9033203;55.351353
00:35;M;30;185;0.9033203;55.351353
00:35;M;31;184;0.8984375;55.652172
00:35;M;32;184;0.8984375;55.652172
00:36;M;33;183;0.8935547;55.956287
00:36;M;34;182;0.8886719;56.26374
00:36;M;35;182;0.8886719;56.26374
00:36;M;36;181;0.88378906;56.574585
00:36;M;37;181;0.88378906;56.574585
00:36;M;38;180;0.87890625;56.88889
00:36;M;39;179;0.87402344;57.206703
00:36;M;40;179;0.87402344;57.206703
00:36;M;41;179;0.87402344;57.206703
00:36;M;42;178;0.8691406;57.52809
00:37;M;43;178;0.8691406;57.52809
00:37;M;44;178;0.8691406;57.52809
00:37;M;45;178;0.8691406;57.52809
00:37;M;46;178;0.8691406;57.52809
00:37;M;47;178;0.8691406;57.52809
00:37;M;48;178;0.8691406;57.52809
00:37;M;49;178;0.8691406;57.52809
00:37;M;50;178;0.8691406;57.52809
00:37;M;51;178;0.8691406;57.52809
00:37;M;52;178;0.8691406;57.52809
00:38;M;53;179;0.87402344;57.206703
00:38;M;54;179;0.87402344;57.206703
00:38;M;55;179;0.87402344;57.206703
00:38;M;56;178;0.8691406;57.52809
00:38;M;57;179;0.87402344;57.206703
00:38;M;58;180;0.87890625;56.88889
00:38;M;59;184;0.8984375;55.652172
00:38;M;60;185;0.9033203;55.351353
00:38;M;61;186;0.9082031;55.053764
00:38;M;62;188;0.91796875;54.468082
00:39;M;63;188;0.91796875;54.468082
00:39;M;64;189;0.92285156;54.179893
00:39;M;65;189;0.92285156;54.179893
00:39;M;66;189;0.92285156;54.179893
00:39;M;67;187;0.91308594;54.75936
00:39;M;68;183;0.8935547;55.956287
00:39;M;69;179;0.87402344;57.206703
00:39;M;70;179;0.87402344;57.206703
00:39;M;71;178;0.8691406;57.52809
00:39;M;72;174;0.8496094;58.850574
00:40;M;73;172;0.83984375;59.53488
00:40;M;74;170;0.8300781;60.23529
00:40;M;75;168;0.8203125;60.952385
00:40;M;76;166;0.8105469;61.68675
00:40;M;77;166;0.8105469;61.68675
00:40;M;78;167;0.8154297;61.317368
00:40;M;79;168;0.8203125;60.952385
00:40;M;80;168;0.8203125;60.952385
00:40;M;81;168;0.8203125;60.952385
00:40;M;82;169;0.8251953;60.591717
00:41;M;83;170;0.8300781;60.23529
00:41;M;84;170;0.8300781;60.23529
00:41;M;85;170;0.8300781;60.23529
00:41;M;86;170;0.8300781;60.23529
00:41;M;87;170;0.8300781;60.23529
00:41;M;88;171;0.83496094;59.88304
00:41;M;89;171;0.83496094;59.88304
00:41;M;90;171;0.83496094;59.88304
00:41;M;91;171;0.83496094;59.88304
00:41;M;92;171;0.83496094;59.88304
00:42;M;93;172;0.83984375;59.53488
00:42;M;94;172;0.83984375;59.53488
00:42;M;95;172;0.83984375;59.53488
00:42;M;96;172;0.83984375;59.53488
00:42;M;97;173;0.84472656;59.19075
00:42;M;98;173;0.84472656;59.19075
00:42;M;99;173;0.84472656;59.19075
00:42;M;100;173;0.84472656;59.19075
00:42;M;101;174;0.8496094;58.850574
00:42;M;102;174;0.8496094;58.850574
00:43;M;103;174;0.8496094;58.850574
00:43;M;104;175;0.8544922;58.514286
00:43;M;105;175;0.8544922;58.514286
00:43;M;106;176;0.859375;58.181816
00:43;M;107;176;0.859375;58.181816
00:43;M;108;176;0.859375;58.181816
00:43;M;109;176;0.859375;58.181816
00:43;M;110;177;0.8642578;57.853107
00:43;M;111;177;0.8642578;57.853107
00:43;M;112;177;0.8642578;57.853107
00:44;M;113;178;0.8691406;57.52809
00:44;M;114;178;0.8691406;57.52809
00:44;M;115;178;0.8691406;57.52809
00:44;M;116;179;0.87402344;57.206703
00:44;M;117;179;0.87402344;57.206703
00:44;M;118;179;0.87402344;57.206703
00:44;M;119;179;0.87402344;57.206703
00:44;M;120;179;0.87402344;57.206703
00:44;M;121;179;0.87402344;57.206703
00:44;M;122;179;0.87402344;57.206703
00:45;M;123;179;0.87402344;57.206703
00:45;M;124;179;0.87402344;57.206703
00:45;M;125;179;0.87402344;57.206703
00:45;M;126;179;0.87402344;57.206703
00:45;M;127;179;0.87402344;57.206703
00:45;M;128;179;0.87402344;57.206703
00:45;M;129;179;0.87402344;57.206703
00:45;M;130;180;0.87890625;56.88889
00:45;M;131;181;0.88378906;56.574585
00:45;M;132;181;0.88378906;56.574585
00:46;M;133;181;0.88378906;56.574585
00:46;M;134;182;0.8886719;56.26374
00:46;M;135;183;0.8935547;55.956287
00:46;M;136;183;0.8935547;55.956287
00:46;M;137;183;0.8935547;55.956287
00:46;M;138;184;0.8984375;55.652172
00:46;M;139;184;0.8984375;55.652172
00:46;M;140;184;0.8984375;55.652172
00:46;M;141;184;0.8984375;55.652172
00:46;M;142;184;0.8984375;55.652172
00:47;M;143;184;0.8984375;55.652172
00:47;M;144;185;0.9033203;55.351353
00:47;M;145;185;0.9033203;55.351353
00:47;M;146;185;0.9033203;55.351353
00:47;M;147;185;0.9033203;55.351353
00:47;M;148;186;0.9082031;55.053764
00:47;M;149;186;0.9082031;55.053764
00:47;M;150;186;0.9082031;55.053764
00:47;M;151;186;0.9082031;55.053764
00:47;M;152;186;0.9082031;55.053764
00:48;M;153;186;0.9082031;55.053764
00:48;M;154;186;0.9082031;55.053764
00:48;M;155;187;0.91308594;54.75936
00:48;M;156;176;0.859375;58.181816
00:48;M;157;173;0.84472656;59.19075
00:48;M;158;175;0.8544922;58.514286
00:48;M;159;174;0.8496094;58.850574
00:48;M;160;174;0.8496094;58.850574
00:48;M;161;180;0.87890625;56.88889
00:48;M;162;183;0.8935547;55.956287
00:49;M;163;186;0.9082031;55.053764
00:49;M;164;188;0.91796875;54.468082
00:49;M;165;190;0.9277344;53.894733
00:49;M;166;190;0.9277344;53.894733
00:49;M;167;191;0.9326172;53.612564
00:49;M;168;192;0.9375;53.333336
00:49;M;169;192;0.9375;53.333336
00:49;M;170;191;0.9326172;53.612564
00:49;M;171;192;0.9375;53.333336
00:49;M;172;191;0.9326172;53.612564
00:50;M;173;191;0.9326172;53.612564
00:50;M;174;190;0.9277344;53.894733
00:50;M;175;189;0.92285156;54.179893
00:50;M;176;189;0.92285156;54.179893
00:50;M;177;188;0.91796875;54.468082
00:50;M;178;174;0.8496094;58.850574
00:50;Switch details
00:12;Switch details
00:12;M;179;178;0.8691406;57.52809
00:12;M;180;188;0.91796875;54.468082
